CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
333;FALSE;acs;3;2.84;6.67;0.92;33;0.43;NA;NA;5;1
334;FALSE;eas;3;2;5.21;0.79;13;NA;NA;409;18;1
335;FALSE;as;3;3.13;4.91;0.72;40;NA;NA;NA;10;1
336;FALSE;acs;3;1.99;6.27;0.67;25;0.88;NA;NA;19;0
337;FALSE;acs;3;1;8.52;0.8;31;0.84;NA;NA;6;1
338;FALSE;as;3;2.66;8.29;0.92;6;NA;NA;NA;8;1
339;FALSE;acs;3;1.12;9.81;0.99;29;0.35;NA;NA;15;1
340;TRUE;acs;3;1.84;7.45;0.74;11;0.65;NA;NA;11;1
341;FALSE;mmas;3;2.73;3.94;0.52;10;NA;NA;NA;10;1
342;FALSE;acs;3;2.47;4.94;0.76;15;0.24;NA;NA;18;1
343;FALSE;acs;3;1.28;9.04;0.88;6;0.3;NA;NA;7;1
344;FALSE;acs;3;0.75;8.8;0.88;44;0.94;NA;NA;10;1
345;FALSE;acs;2;3.32;5.38;0.62;11;0.33;NA;NA;13;1
